id_form,id_unique,gdlcode,iso_country_code,village,log_hh_size,education_cleaned,log_livestock_tlu,log_land_cultivated,off_farm_any,till_not_by_hand,external_labour,pesticide,debts_have,aidreceived,livestock_inputs_any,land_irrigated_any,log_tva,norm_hdds_lean_season,norm_growing_period,log_min_travel_time,kg_class_name,log_pop_dens,norm_gdl_country_shdi,norm_gdl_county_shdi
bf_ecd_2021,bf_ecd_2021_261_1,BFAr101,BF,BFAr101_tougan,1.0430996496780585,pre_primary,0.2924573108739333,0.8099552103887144,0,1,0,0,0,0,0,0,-0.1979997844546858,-0.9185116695609868,-1.1757389323764285,-0.02478905508904251,"Arid, steppe, hot",-1.114801173877809,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_360_1,BFAr101,BF,BFAr101_tougan,0.4154934148691302,pre_primary,0.4305095454906131,0.4974537640868998,0,1,0,0,0,0,1,0,0.37488996001902447,1.4583266675539517,-1.1041645894464287,0.5306963585761939,"Arid, steppe, hot",-1.0217539495112944,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_193_1,BFAr101,BF,BFAr101_tougan,0.29946972498594543,pre_primary,-2.3169568820619793,-0.17463062863143647,0,0,0,0,0,0,0,0,-1.1237755321036345,-0.5223719467084971,-1.050483832248929,0.7327250450121165,"Arid, steppe, hot",-1.1058741216151509,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_79_1,BFAr101,BF,BFAr101_tougan,0.4431706896514326,pre_primary,0.3582228417177411,-0.17463062863143647,1,1,0,0,0,0,1,0,0.0148085493787851,0.2699074989964825,-1.1041645894464287,-0.01636018151852644,"Arid, steppe, hot",-1.114801193291422,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_263_1,BFAr101,BF,BFAr101_tougan,0.8288552206994356,pre_primary,-2.3169568820619793,0.6734454519225684,0,0,1,0,0,0,0,0,-0.974819338762669,-0.5223719467084971,-1.050483832248929,0.18856078398549017,"Arid, steppe, hot",-1.1478318926181117,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_442_1,BFAr101,BF,BFAr101_tougan,1.2455746902926093,pre_primary,0.4666019210366386,0.4974537640868998,0,1,0,1,0,0,0,0,-1.463329119234807,-1.3146513924134766,-1.247313275306428,1.2577277879214832,"Arid, steppe, hot",-1.234476058123188,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_706_1,BFAr101,BF,BFAr101_dî,0.5694477038075517,pre_primary,0.5838687477785359,0.24940741164556596,0,1,1,0,0,0,1,1,0.5655862586793978,0.2699074989964825,-1.1757389323764285,-0.02478905508904251,"Arid, steppe, hot",-1.114801173877809,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_576_1,BFAr101,BF,BFAr101_dî,2.2270282819011573,pre_primary,0.5196461971500963,0.9935464689695672,0,1,1,1,0,0,1,1,0.1444557651246271,-0.9185116695609868,-1.157845346643929,0.627469948701281,"Arid, steppe, hot",-0.8131705106498295,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_428_1,BFAr101,BF,BFAr101_tougan,1.58813038732572,pre_primary,0.62457872640699,0.921491804363902,0,1,1,0,0,0,1,0,-0.9223155258961032,-0.9185116695609868,-0.9968030750514298,1.105457747403568,"Arid, steppe, hot",-1.1138738708263325,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_502_1,BFAr101,BF,BFAr101_tougan,2.4536881604673733,pre_primary,0.5680222477260337,1.015794650879867,0,1,0,1,0,1,0,0,-0.4445088338597714,0.6660472218489722,-1.1041645894464287,0.33451182879439617,"Arid, steppe, hot",-1.114801173877809,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_840_1,BFAr102,BF,BFAr102_banfora,1.8150475337835488,pre_primary,-2.3169568820619793,0.8099552103887144,0,0,1,0,1,0,0,0,-0.3668943523989792,0.2699074989964825,-0.6747185318664309,0.7036180258170884,"Tropical, savannah",-0.0938287870292888,-1.0661550263984223,-0.7380663395886743
bf_ecd_2021,bf_ecd_2021_1212_1,BFAr101,BF,BFAr101_tougan,0.652961618647891,pre_primary,0.5427244107401812,0.7455001165282334,1,1,1,0,0,0,1,0,-0.7347033593798814,-0.5223719467084971,-0.9968030750514298,0.5224033593826005,"Arid, steppe, hot",-1.0431813673645338,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_374_1,BFAr101,BF,BFAr101_dî,0.807406541095226,pre_primary,-2.3169568820619793,0.6734454519225684,1,1,0,1,0,0,0,1,1.718819208618852,0.6660472218489722,-1.1578453466439285,1.0141290491838524,"Arid, steppe, hot",-0.5328318270641461,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_521_1,BFAr101,BF,BFAr101_tougan,0.32931365161661597,pre_primary,0.6396048243953092,0.24940741164556596,0,1,1,0,0,0,1,0,-0.5649501787866744,-0.5223719467084971,-1.050483832248929,0.18856078398549017,"Arid, steppe, hot",-1.1478318926181117,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_256_1,BFAr101,BF,BFAr101_tougan,1.1571697029360777,pre_primary,0.5117988401032254,0.4974537640868998,0,0,0,0,0,0,1,0,-0.6906783689718483,-0.5223719467084971,-1.050483832248929,0.18856078398549017,"Arid, steppe, hot",-1.1478318926181117,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_602_1,BFAr101,BF,BFAr101_dî,0.9613679824097064,pre_primary,0.4775390116588487,-0.35062231646710523,0,1,1,1,1,0,1,1,1.197068328363674,1.062186944701462,-1.157845346643929,0.627469948701281,"Arid, steppe, hot",-0.8131705106498295,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_843_1,BFAr102,BF,BFAr102_banfora,1.3565025262415058,pre_primary,0.8435038227199058,0.24940741164556596,0,1,1,0,1,0,1,1,0.6381028725052739,0.6660472218489722,-0.7462928747964306,-0.22713567579676777,"Tropical, savannah",0.0056102605599595,-1.0661550263984223,-0.7380663395886743
bf_ecd_2021,bf_ecd_2021_742_1,BFAr102,BF,BFAr102_moussodougou,0.8853035451735063,pre_primary,0.35449776432220925,0.24940741164556596,0,1,1,0,0,0,1,1,0.01275253284753496,1.4583266675539517,-0.7283992890639311,1.3399495273522026,"Tropical, savannah",-0.9699651375143874,-1.0661550263984223,-0.7380663395886743
bi_snv_2019,bi_snv_2019_74_1,BDIr102,BI,BDIr102_gatete,0.2094653705666832,pre_primary,-2.3169568820619793,2.355088848152014,0,0,0,0,1,0,0,1,2.8219809651031764,-0.9185116695609868,0.3094286834210636,-0.07739476766130174,"Tropical, savannah",1.2949596330150224,-1.3031021868686608,-0.6513195889069315
bf_ecd_2021,bf_ecd_2021_64_1,BFAr101,BF,BFAr101_tougan,-0.9846234994453936,pre_primary,0.3918402128580125,-0.35062231646710523,0,0,0,0,0,0,0,0,-1.2681443036625364,-0.9185116695609868,-1.086271003713929,0.35549938965847977,"Arid, steppe, hot",-1.114801212705036,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_54_1,BFAr101,BF,BFAr101_tougan,0.807406541095226,pre_primary,0.6708690270094189,0.4974537640868998,1,1,1,0,0,0,1,0,-0.6349202565144152,0.2699074989964825,-1.247313275306428,0.8420316709142778,"Arid, steppe, hot",-1.1148011544641965,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_1107_1,BFAr102,BF,BFAr102_banfora,0.38730451648845365,pre_primary,0.2109899524524711,0.4974537640868998,0,1,1,1,0,0,0,0,1.5950278462845646,-0.1262322238560073,-0.7999736319939308,-0.2842898263812346,"Tropical, savannah",-0.48439816081850434,-1.0661550263984223,-0.7380663395886743
bf_ecd_2021,bf_ecd_2021_173_1,BFAr101,BF,BFAr101_dî,1.27923290954667,pre_primary,0.8603526209598745,0.6734454519225684,0,1,1,1,0,1,1,1,2.291800325792956,-0.1262322238560073,-1.1757389323764285,-0.02478905508904251,"Arid, steppe, hot",-1.114801173877809,-1.0661550263984223,-1.258546843679131
bf_ecd_2021,bf_ecd_2021_784_1,BFAr101,BF,BFAr101_dî,0.2690300720265603,pre_primary,-2.3169568820619793,-1.0227067091854414,1,1,1,1,1,0,0,1,-0.3814501311162254,-0.5223719467084971,-1.2294196895739282,1.3149976766008125,"Arid, steppe, hot",-0.48206627711499145,-1.0661550263984223,-1.258546843679131
